bn:00006383n	[]	32
bn:00086690v	[plündern]	32
bn:00022095n	[verbraucher, konsument, consumer]	32
bn:00108800a	[]	32
bn:00089089v	[aufwachsen, erwachsen]	32
bn:00115204r	[]	32
bn:00117318r	[zusammen]	32
bn:00004836n	[wohnung, apartment, appartement, whg., wohnen, anwohner, ersatzwohnung, umsatzwohnung, wohneinheit, wohnungstyp, apartment-komplex, herrenhaus_block, wohnblock, wohnungen]	32
bn:00100067a	[bequem, komfortabel, behaglich, kommod]	32
bn:00101000a	[]	32
bn:00083873v	[]	32
bn:00013372n	[kumpel, sidekick, kumpan, kamerad, spezi, idiot_friend, side-kick]	32
bn:00116296r	[viel]	32
bn:00007727n	[rücken, dorsum, rückenlehne, rückenmuskel, rückenmuskulatur]	32
bn:00087274v	[ausdehnen, ausweiten]	32
bn:00077888n	[straßenverkehr, verkehr, vorfahrt, personenverkehr, verkehrsrecht]	32
bn:00054133n	[medizin, klinischen_medizin, konventionellen_medizin, medizinischen_wissenschaften, modernen_medizin, praxis_der_medizin, schulmedizin_bekämpft, westlichen_medizin]	32
bn:00102884a	[weiblich, weiblichen]	32
bn:00084633v	[]	32
bn:00069126n	[sand, bausand, grubensand, meeressand, meersand, sandböden, brechkorn, edelbrechsand, feinsand, feinstsand, flusssand, grand, grobsand, mittelsand, quetschsand, sandabbau, sandboden]	32
bn:00116535r	[teilweise]	32
bn:00085910v	[]	32
bn:00059954n	[besitzer, eigentümer]	32
bn:00082871v	[klassifizieren, sortieren, einordnen, einstufen, unterteilen]	32
bn:00080085n	[viren, virus, dsdna-viren, nicht-zelluläre_lebewesen, viruspartikel, nukleokapsid, virionen]	32
bn:00085435v	[übermitteln, kommunizieren]	32
bn:00087641v	[]	32
bn:00087164v	[dosieren]	32
bn:00090692v	[niedermähen, massakrieren]	32
bn:00045970n	[bildliche_vorstellung, bild, abbild, darstellung, imagery_debate, mentales_bild, mental_images]	32
bn:00054311n	[bedrohung]	32
bn:00056037n	[motivation, intrinsische_motivation, extrinsische_motivation, motiviert, mitarbeitermotivation, arbeitsmotivation, beweggrund, externes_selbstverständnis, handlungsantrieb, instrumentelle_motivation, internalisierung_von_zielen, interne_prozessmotivation, internes_selbstverständnis, intrinsische_und_extrinsische_motivation, motivationstheorie, primärmotivation, sekundärmotivation, motiv, bedürfnis, motivieren, notwendigkeit]	32
bn:00086532v	[ausliefern]	32
bn:00107200a	[]	32
bn:00088046v	[interesse_wecken, interessieren, neugierig_machen]	32
bn:00082311v	[bekräftigen, realisieren, verwirklichen]	32
bn:00091192v	[bestellen]	32
bn:00087717v	[]	32
bn:00111312a	[stark]	32
bn:00081285n	[fenster, fensterbank, schiebefenster, blendfenster, blindes_fenster, blindfenster, bogenfenster, doppelglasfenster, fensterflügel, fensterrahmen, kastenfenster, kippfenster, maßwerkfenster, ral-montage, rundbogenfenster, sprossenfenster, steinrahmenfenster, thermenfenster, unterlicht]	32
bn:00089778v	[]	32
bn:00090425v	[]	32
bn:00055948n	[hypothek]	32
bn:00021410n	[papier]	32
bn:00015558n	[tokio, tokyo, edo, jedo, hauptstadt_japans, präfektur_tokio, jeddo, yeddo, yedo, japanische_hauptstadt, tokyo_metropolis, stadt_tokio, tokio_metropolis, edo-fu, hauptstädte_japans, jp-13, präfektur_edo, präfektur_tokyo, präfektur_tōkyō, tokyo-fu, tokyo-to, tōkyō-fu, tōkyō-to, hauptstadt_von_japan, japanischen_hauptstadt]	32
bn:00044128n	[highway, hauptstraße, fernstraße, landstraße, öffentliche_straße, chaussee, hwy, autobahn, autobahnen, öffentlichen_straßen]	32
bn:00083928v	[]	32
bn:00885287n	[national_health_service]	32
bn:00003695n	[freizeitpark, vergnügungspark, theme_park, vergnügungslokal, vergnügungsparks]	32
bn:00057552n	[pressekonferenz, pk, pressegespräch, pressetermin, pressekonferenzen]	32
bn:00111392a	[folgend, nachfolgenden]	31
bn:00033726n	[faschismus, faschisten, faschismus_in_europa, faschismus_in_europa_bis_1945, faschist, faschistisch, faschistische_symbole, faschistischen, fascho, fascismo, fascismus, faszismus, japanischer_faschismus, militärfaschismus, neofaschismus, tenno-faschismus, tennofaschismus, tennō-faschismus]	31
bn:00095450v	[]	31
bn:00111281a	[komisch, sonderbar, kurios, merkwürdig, seltsam, ungewöhnlich, unüblich, verwunderlich, seltsame]	31
bn:00043360n	[]	31
bn:00083472v	[bieten]	31
bn:00072761n	[lösung]	31
bn:00064361n	[primary, vorwahl, vorwahlen, primärwahlen, primaries]	31
bn:00083097v	[in_den_konkurs_treiben]	31
bn:00102971a	[finanziellen]	31
bn:00085511v	[bekennen, gestehen, verraten]	31
bn:01156257n	[boeing, the_boeing_company, boeing_commercial_airplanes, boeing_company, boeing_satellite_systems, militärische_flugzeuge_von_boeing]	31
bn:00077311n	[zeiten]	31
bn:00077883n	[tradition]	31
bn:00029239n	[pflicht, verantwortung, zuständigkeit, verpflichtung, rechtsflicht, sollen, obligatorium, verpflichtungen]	31
bn:00082458v	[verschlechtern, verschlimmern, erschweren]	31
bn:00086420v	[anordnen, dekretieren, verfügen, verordnen]	31
bn:00114423r	[einmal, einst, früher, dereinst, ehemals, einstens, einstmals, vormals, vorzeiten, weiland]	31
bn:00053823n	[mathematik, mathe, mathematisch, mathematische_sprache, reine_mathematik, theoretische_mathematik, mathematisch_fundierte, mathematischen]	31
bn:00115818r	[in-situ]	31
bn:02417124n	[the_new_york_times, new_york_times, ny_times, nytimes.com, nyt, gray_lady, new_york_times_company, the_gray_lady, the_new_york_times_company]	31
bn:00022227n	[vertrag, kontrakt, privatvertrag, vertragsbruch, vertragsparteien, vertragspartner, vertragsverhandlung, vertragswerk, contracting, garantien, vertragliche_vereinbarung, vertraglichen, vertragsrecht]	31
bn:00084327v	[]	31
bn:00086389v	[verschlechtern, verschlimmern, verschärfen, sich_verschlechtern]	31
bn:00090217v	[in_bewegung_setzen]	31
bn:00001582n	[gegner, feind, widersacher, opposer]	31
bn:00005516n	[bereich]	31
bn:00081947n	[jugend]	31
bn:00094730v	[]	31
bn:00004451n	[antwort]	31
bn:00092683v	[bereuen]	31
bn:00085743v	[erfinden, ausdenken]	31
bn:00088963v	[gehen]	31
bn:00024488n	[neugier, neugierde, neophilia, neugierig, philomathie, wissbegierde]	31
bn:13744430v	[ankotzen, anpissen]	31
bn:00086958v	[vergießen]	31
bn:00083914v	[ausfallen, kaputtgehen, kaputtmachen, streiken]	31
bn:00087849v	[]	31
bn:00087878v	[ausbeuten, ausnutzen]	31
bn:00082768v	[auslösen, elizitieren, entlocken, eruieren, herauslocken, hervorlocken, hervorrufen, locken]	31
bn:00007985n	[disziplin, akademische_disziplin, akademischen_bereich, bereich, betreff-feld, fachrichtung, fachübergreifende]	31
bn:00014731n	[qualität]	31
bn:00064776n	[vorschlag]	31
bn:00066180n	[vergewaltiger, raper]	31
bn:00054061n	[]	31
bn:00087072v	[]	31
bn:00035831n	[außenminister, aussenminister, außenministerin, bundesaußenminister, minister_des_äußern, außenministerium, ministerium_für_auswärtige_angelegenheiten]	31
bn:00023241n	[vaterland, heimat, hemland, heimatland, herkunftsland, mutterland, ursprungsland]	31
bn:00035324n	[flora, pflanze, pflanzen, pflanzenreich, pflanzenwelt, pflanzenart, gewächs, pflanzenleben, vegetation, plantae, floren, pflanzenarten]	31
bn:00009342n	[bären, bär, bärin, ursidae, großbär, großbären, ursine]	31
bn:00061757n	[peru, republik_peru, peruaner, peruanische_indianer, perú, piruw_republika, piruw_suyu, república_del_perú]	31
bn:00036957n	[gramm, g, dekagramm, dezigramm, gigagramm, hektogramm, masseneinheit_dag, mikrogramm, milligramm, nanogramm, petagramm, picogramm, pikogramm, teragramm, μg, gm, programm]	31
bn:01590823n	[organisation_für_sicherheit_und_zusammenarbeit_in_europa, osce, osze, bdimr, büro_für_demokratische_institutionen_und_menschenrechte, hoher_kommissar_für_nationale_minderheiten, odihr, organisation_for_security_and_co-operation_in_europe]	31
bn:00085496v	[wahrnehmen]	30
bn:00087817v	[]	30
bn:00091879v	[]	30
bn:00115153r	[]	30
bn:00085452v	[übereinstimmen]	30
bn:00096872a	[]	30
bn:00083458v	[fremdgehen]	30
bn:00027709n	[heuchler, angeber, betrüger, gleisner, heuchlerin, dissimulator, heuchelei, heuchlerisch, unecht, verstellung]	30
bn:13703880v	[bekannt_geben]	30
bn:00026148n	[demokrat, demokratin]	30
bn:00089411v	[widerstehen]	30
bn:00085686v	[]	30
bn:00012294n	[verleiher]	30
bn:00013077n	[brücke, liste_römischer_brücken, überführung, brückenbau, liste_der_römerbrücken, viadukt, abdeckblech, balkenbrücke, brückenbauwerk, brückenheiliger, eisenbahnviadukt, fahrbahnübergang, gitterbrücke, hohlkastenbrücke, konstruktionshöhe, metallbrücke, plattenbrücke, rahmenbrücke, spannbandbrücke, spannbetonbrücke, stahlbetonbogenbrücke, stahlbetonbrücke, stahlbrücke, steinbrücke, stützweite, verbundträgerbrücke, eisenbahnbrücke, straßenbrücke]	30
bn:27250855a	[]	30
bn:00050541n	[bein, beine]	30
bn:00009495n	[schlafzimmer, schlafgemach, schlafraum, schlafstube, gästezimmer, kubikel, schlafkammer, schlafgelegenheit]	30
bn:00004433n	[pille, antibabypille, anti-baby-pille, anovlar, anti-babypille, hormonelle_kontrazeption, orale_kontrazeptiva, wunschkindpille, die_pille, langzeitzyklus, anovulant, anovulatory_drogen, kombinierten_oralen_kontrazeptiva, oralen_kontrazeptiva, orales_kontrazeptivum]	30
bn:00087850v	[]	30
bn:00082897v	[beschlagnahmen, konfiszieren]	30
bn:00093756v	[sündigen]	30
bn:00087101v	[]	30
bn:00083594v	[]	30
bn:00089060v	[]	30
bn:00089941v	[]	30
bn:00089636v	[]	30
bn:00019368n	[zivilehe, standesamtliche_trauung, ziviltrauung, zivil-ehe]	30
bn:00093793v	[]	30
bn:00087149v	[]	30
bn:00019832n	[gefängnis, bau, haftanstalt, kittchen, knast, loch, strafanstalt, jailhouse, pokey, winzig]	30
bn:00087561v	[entstehen, auftauchen]	30
bn:00020564n	[kalter_krieg, ost-west-konflikt, blockkonfrontation, ost-west-blockkonfrontation, kalten_krieges]	30
bn:00087450v	[]	30
bn:00023865n	[criticalness, cruciality]	30
bn:00066577n	[bestleistung, höchstleistung, rekord]	30
bn:00090322v	[liegen]	30
bn:00085692v	[]	30
bn:00094573v	[]	30
bn:00089857v	[einschüchtern]	30
bn:00084565v	[]	30
bn:00086934v	[finden]	30
bn:00100783a	[komisch, kurios, merkwürdig, sonderbar]	30
bn:00103716a	[graduell, stufenweise, schrittweise_zunehmend, allmähliche]	30
bn:00088545v	[befreien, freisetzen]	30
bn:00106250a	[]	30
bn:00094455v	[streiken]	30
bn:00114291r	[]	30
bn:00084110v	[heben, anheben, hochheben]	30
bn:00087831v	[]	30
bn:00007781n	[hintergrund]	30
bn:00006678n	[zuflucht, asyl, schutzgebiet, schutzzone, zufluchtsort, herberge]	30
bn:00063279n	[polen, republik_polen, 🇵🇱, demografie_polens, geographie_polens, polsko, südpolen, unabhängigkeit_polens, polska]	30
bn:00087200v	[]	30
bn:00091039v	[]	30
bn:00073051n	[raumprogramm]	30
bn:00022223n	[schmuggler, schmuggel, schmugglerin, contrabandist, geschmuggelt, mond-cursor, moon_curser, schmuggeln, verschleppt, zu_schmuggeln]	30
bn:00058031n	[norden]	30
bn:00100762a	[ethnisch, kulturell]	30
bn:00087548v	[]	30
bn:00026426n	[]	30
bn:00064855n	[protein, eiweiß, proteine, eiweiße, bluteiweiß, eiweißmangel, eiweißstoffe, nahrungseiweiß, proteinmangel, polyprotein, proteinhaltigen, proteinsynthese]	30
bn:00037548n	[gazastreifen, gasastreifen, gaza-streifen, gaza_strip, ghazastreifen, hamastan, gaza]	30
bn:00021246n	[kommunistische_partei]	30
bn:00075639n	[sydney, sydney,_australien, fort_denison]	30
bn:00057899n	[nichtverbreitung, atomare_proliferation, nichtverbreitung_von_atomwaffen, nuklearen_nichtverbreitung, verbreitung_von_atomwaffen]	30
bn:02517905n	[dmitri_anatoljewitsch_medwedew, dmitri_medvedev, dmitri_medwedew, dmitrij_anatol’evič_medvedev, dmitry_medvedev, dimitri_medwedew, medwedew, дми́трий_анато́льевич_медве́дев]	30
bn:00043850n	[held]	29
bn:00011173n	[]	29
bn:00000020n	[dutzend, zwölf, 12, xii, die_zwölf_im_neuen_testament, dutzende]	29
bn:00088817v	[]	29
bn:00067810n	[politischen_rechten, rechte_politik, rechten_flügel]	29
bn:00083657v	[]	29
bn:00110075a	[]	29
bn:00051049n	[leben]	29
bn:00089385v	[halten]	29
bn:03288118n	[wikipedia, wikipedia-artikel, wikipediaartikel, wikipedia.org, wp, wikipedia_die_freie_enzyklopädie, www.wikipedia.org, die_freie_enzyklopädie, exklusionist, inklusionist, npov, wikipedia-autor, wikipedianer, wikipedianerin, wikipädie, wikitaxi]	29
bn:00083225v	[enthalten]	29
bn:00084651v	[]	29
bn:00114117r	[tatsächlich, wirklich]	29
bn:00061117n	[zahler, zahlerin, remunerator]	29
bn:00007293n	[autorität, autorisierung, ermächtigung, herrschaft]	29
bn:00085650v	[]	29
bn:00009233n	[massachusetts, commonwealth_of_massachusetts, the_commonwealth_of_massachusetts, old_colony]	29
bn:00117067r	[irgendwie]	29
bn:00106165a	[]	29
bn:00098029a	[klitzeklein, sehr_klein, winzig, zierlich]	29
bn:00019477n	[klasse, kurs, schulklasse]	29
bn:00079373n	[benutzer, benutzername, verbraucher, computer-nutzer, nutzer, user, benutzerkonto, benutzernamen, screen-name, screenname]	29
bn:27155592v	[]	29
bn:00092553v	[]	29
bn:00034520n	[ergebnis, resultat, endergebnis]	29
bn:00102511a	[]	29
bn:00083902v	[]	29
bn:00100446a	[]	29
bn:00091677v	[]	29
bn:00014839n	[berufung, karriere, laufbahn, beruf, berufungen, religiöse_berufung]	29
bn:00066631n	[rot, dunkelrot, florentiner_rot, hellrot, hochrot, scharlachrot, weinrot]	29
bn:00050281n	[gesetzgeber]	29
bn:00030401n	[griechenland, hellenische_republik, hellas, eleftheria_i_thanatos, ellinikí_dimokratía, griechische_republik, gräzien, politisches_system_griechenlands, republik_griechenland, ελλάδα, ellas]	29
bn:00031027n	[entität, wesen]	29
bn:00089705v	[]	29
bn:00005788n	[]	29
bn:00006451n	[]	29
bn:00084511v	[]	29
bn:00090257v	[]	29
bn:00068672n	[sekunde, zweiter, sekunden, 2., 2te, 2ten, 2ter, 2tes, ii., position_2, rang_2, s, sec, sek, zweite, zweiten, zweites, atomsekunde, femtosekunde, mikrosekunde, millisekunde, millisekunden, nanosekunde, picosekunde, pikosekunde, μs]	29
bn:00019625n	[schlamm, multi_user_dungeon, matsche, morast, mudder, multi_user_dialog, multi_user_dimension, mush]	29
bn:00084152v	[]	29
bn:00021649n	[bedingung, kondition, impliziten_begriff]	29
bn:00011339n	[blog, weblog, blogging, web_log, affiliate_blog, blawg, bloggen, blogroll, meta-blogging, metablogging, nanopublishing, online-tagebuch, watchdog_blog, web-log, web-logbuch, blogrolle, web-logger, blog-hosting-service, blog-post, blogger, blogs]	29
bn:00082193v	[]	29
bn:00091120v	[]	29
bn:00092931v	[]	29
bn:00082231v	[]	29
bn:00015287n	[marihuana, cannabis_als_rauschmittel, hanf_als_rauschmittel, ganja, gras, drogenhanf, kiffen, kiffer, cannabis, stoner]	29
bn:00089006v	[]	29
bn:00054992n	[miliz, volksheer, reserve, landwehr, milizarmee, milizsoldat, schweizermiliz, milizionär, milita, milizen, milizionäre]	29
bn:00104179a	[hochrangig, ranghoch]	29
bn:00087594v	[]	29
bn:00089792v	[]	29
bn:00085498v	[bestehen]	29
bn:00094631v	[]	29
bn:00021555n	[embryo, embryonal, befruchteten_eizelle, befruchtete_eizelle, conceptus, embryon, embryonen, menschlichen_embryo]	29
bn:00060708n	[parlament, nationalparlament, parlamentsfunktionen, parlamentskammer, parlamentswahl, parlamentswahlen, redeparlament, parlamentarischen_regierung, parlamente]	29
bn:00105292a	[]	29
bn:00085120v	[aufsteigen]	29
bn:00087010v	[]	29
bn:00002306n	[pilot, berufspilot, flugkapitän, flugzeugführer, flugzeugführerin, flugzeugpilot, hubschrauberführer, luftfahrzeugführer, pilot_in_command, pilotin, senior_first_officer, verkehrsflugzeugführer, pilot_flying, co-pilot, copilot, kopilot, militärpilot, checkkapitän, cockpitbesatzung, flugausbildung, fluglizenz, luftfahrer, pilot_monitoring, pilot_not_flying, verantwortlicher_luftfahrzeugführer, verantwortlicher_pilot, aviatrix, flieger, flugzeug_pilot, militärpiloten]	29
bn:00103945a	[streng]	29
bn:00047356n	[forscher, forscherin]	29
bn:00061370n	[halbinsel, liste_von_halbinseln]	29
bn:02197666n	[mitgliedstaat, mitgliedsstaat, mitgliedsland]	29
bn:00054667n	[u-bahn, metro, untergrundbahn, u-bahn-system]	29
bn:00085027v	[]	29
bn:00035773n	[]	29
bn:00053450n	[anzeichen, zeichen]	29
bn:00081135n	[who, weltgesundheitsorganisation, world_health_organization, world_health_organisation, weltgesundheitsorganisation_der_vereinten_nationen, weltgesundheitsversammlung, world_health_assembly]	29
bn:00021325n	[landsmann]	29
bn:00054218n	[volksmudschahedin, modschahedin-e_chalgh, iranische_volksmujahedin, modjahedin-e_khalq, modschahedin-e_chalq, mojahedin-e_khalq, mudjahedin_chalk, mudschaheddin_khalq, mujahideen_e-khalq, muǧāhidīn-i_ḫalq, people's_mujahedin_of_iran, pmoi, sāzmān-i_mujāhidīn-i_khalq, volksmodjahedin, volksmojahedin, volksmojahedin_iran, volksmudjahedin, volksmudschaheddin, volksmudschahedin_iran, volksmudschahidin, mek, mko, mujahidin-e_khalq_organization, volksmudschaheddin_des_iran]	29
bn:00090086v	[treten]	28
bn:00049132n	[freundlichkeit, liebenswürdigkeit, unfreundlichkeit]	28
bn:00044178n	[hindu, hindus]	28
bn:00037634n	[geschlecht, gender, soziales_geschlecht, sex_und_gender, geschlechter, gender-fragen, geschlecht_ausdruck, sex, sexualität]	28
bn:00017730n	[kapitel]	28
bn:00085651v	[abwägen, beraten, erwägen, überlegen]	28
bn:00067607n	[]	28
bn:00007912n	[gewichtung, härte, schlechtigkeit, stärke]	28
bn:00029425n	[boden, erde]	28
bn:00089800v	[isolieren]	28
bn:00096613a	[]	28
bn:00085750v	[genesen, gesunden, konvaleszieren, sich_erholen]	28
bn:00114235r	[allein]	28
bn:00093070v	[]	28
bn:00083181v	[sein]	28
bn:00055860n	[moral, moralität]	28
bn:00085059v	[reinigen]	28
bn:00094401v	[]	28
bn:00026716n	[maschine, gerät, apparat, baustein, einheit, einrichtung, hilfsmittel, instrument, vorrichtung, maschinen]	28
bn:00015915n	[personalausweis, ausweis, id, identitätskarte, ausweispapiere, canadian_gesundheitskarte, id-karte, id-karten, identity_card, personalausweise]	28
bn:00100675a	[bedenklich, kritisch]	28
bn:00019262n	[gen, cistron, erbanlage, erbanlagen, erbfaktor, genkontext, gene, gensequenz]	28
bn:00031647n	[vermögen, firmenvermögen, kapitalvermögen, sachvermögen, nachlass]	28
bn:00084389v	[]	28
bn:00074798n	[zeug]	28
bn:00000550n	[wissenschaft, academe, akademischen_gemeinschaft, wissenschaftlichen]	28
bn:00082166v	[]	28
bn:00016413n	[datentyp, art, typ]	28
bn:00028884n	[drogenabhängiger, drogensüchtiger, junkie, drogenkonsumenten, substanzmissbrauch, substanzverführer]	28
bn:00089488v	[]	28
bn:00083801v	[]	28
bn:00106066a	[]	28
bn:00079372n	[nützlichkeit, nutzenfunktion, nutzenmaximierung, utility_theorie]	28
bn:00083622v	[]	28
bn:00031334n	[]	28
bn:00005263n	[persischer_golf, rotes_meer, arabisch-persischer_golf, golf_von_iran, golfregion, arabischer_golf, arabian_gulf, persischen_golf]	28
bn:00057614n	[nicaragua, nikaragua, republik_nicaragua, nicaraguanischer_schriftsteller, república_de_nicaragua, nicaraguanischen]	28
bn:02292984n	[frente_sandinista_de_liberación_nacional, frente_sandinista_de_liberacion_nacional, fsln, sandinismus, sandinist, sandinistas, sandinisten, sandinistische_befreiungsfront, sandinistische_nationale_befreiungsfront, sandinistisch]	28
bn:03459418n	[cnn, cable_news_network, chicken_noodle_network, chicken_noodle_news, chicken_noodle_news_network]	28
bn:03884263n	[]	28
bn:00088213v	[mit_einer_geldstrafe_belegen]	28
bn:00019762n	[kunden]	28
bn:00084804v	[]	28
bn:00029415n	[reingewinn, jahresüberschuss, netto, gewinn, bilanzgewinn, nettogewinn, nettoeinkommen, einkommen, lohn, verdienst, bilanzverlust, nettogewicht, nettoladenpreis, jahresergebnis, jahresfehlbetrag, jahresüberschuß, reinverlust, gewinne, umsatz]	28
bn:00034676n	[kleinwaffe, schusswaffe, feuerwaffe, kleinwaffen, handfeuerwaffen, kleinem_arm, kleinen_arm, schusswaffen, waffengeschäft]	28
bn:00090870v	[]	28
bn:00075322n	[versorgung]	28
bn:00018836n	[weihnachten, 25._dezember, x-mas, christfest, weihnacht, xmas, 1._weihnachtsfeiertag, 1._weihnachtstag, christi_geburt, christtag, erster_weihnachtsfeiertag, fest_der_liebe, geburt_christi, heilige_christ, heiliger_christ, heiliges_christfest, hochfest_der_geburt_des_herrn, natale_domini, weihnachtsfeier, weihnachtsfeiertag, weihnachtsfest, weihnachtsnacht, weihnachtstag, weihnachtstage, xstmas, xtmas, comites_christi, erster_weihnachtstag, geburt_des_herrn, hirtenmesse, jesu_geburt, weihnachtszeit, christmas_day]	28
bn:00103624a	[global, weltumfassend, weltumspannend, weltweit]	28
bn:00035868n	[wald, wälder, forst, busch, holz, waldgebiet, bewaldung, shinrin-yoku, silvicol, waldbaden, waldfläche, waldfunktionen, waldlandschaft, waldung, bewaldet, nadelwald, wäldern]	28
bn:00075170n	[sonne, ☉, helios, 🌞, ☀]	28
bn:00006814n	[atom, atomaufbau, atombau, kleinstes_teilchen, atomare_struktur, atomaren_struktur]	28
bn:00115939r	[]	28
bn:00009263n	[strand, badestrand, steinstrand, sandstrand, strände]	28
bn:00034552n	[verdikt, gerichtsurteil, urteil, tatsachenfeststellung]	28
bn:00087710v	[]	28
bn:00087735v	[]	28
bn:00024701n	[cyber-terrorismus, cyber-terroristischen, cyberterrorismus]	28
bn:00053772n	[]	28
bn:00078509n	[tsunami, flutwelle, erdbebenwoge, binnentsunami, hafenwelle, seismische_meereswellen, tsunami-frühwarnsystem, tsunamiformel, tsunamiwarnsystem, tsunamis]	28
bn:00047043n	[intensität, intensivität]	28
bn:00091040v	[benachbart_sein]	28
bn:00002021n	[angreifer, aggressor, angreiferin, assaulter]	28
bn:00071861n	[tibet, autonomes_gebiet_tibet, xizang, autonome_region_tibet, autonomes_gebiet_xizang, bod_rang_skyong_ljongs, cn-54, geschichte_tibets, großtibet, religion_in_tibet, xīzàng, sitsang, thibet]	28
bn:00070893n	[shanghai, schanghai, cn-31, drachenkopf-metropole, perle_des_orients, zanhe]	28
bn:03200294n	[li_peng]	28
bn:00089816v	[]	27
bn:00115377r	[zum_ersten_mal]	27
bn:00116860r	[]	27
bn:00090461v	[]	27
bn:00082982v	[zurückgehen]	27
bn:00095296v	[]	27
bn:00115151r	[vorher, erster_linie]	27
bn:00090022v	[]	27
bn:00085379v	[]	27
bn:00067808n	[rechte]	27
bn:00098224a	[geliebt, beliebt, lieb]	27
bn:00082477v	[entsprechen, korrespondieren]	27
bn:00092635v	[spiegeln]	27
bn:00094664v	[]	27
bn:00089583v	[]	27
bn:00088914v	[gehen]	27
bn:00085325v	[]	27
bn:00051750n	[kommunalverwaltung, lokale_regierung, gemeindedienst, gemeindeverwaltung, kommunale_verwaltung, stadtverwaltung, kommunen, kreisverwaltung, local_authority, lokalen_behörden, lokalen_regierung, lokalen_regierungen, stadtregierung]	27
bn:00001603n	[advocator, befürworter]	27
bn:00092754v	[]	27
bn:00082493v	[senden, übertragen]	27
bn:00085734v	[negieren, verneinen, widersprechen]	27
bn:00083911v	[]	27
bn:00063941n	[leistung, mechanische_leistung, motorleistung, physikalische_leistung, energiestromstärke, heizleistung]	27
bn:00082848v	[beteuern, behaupten]	27
bn:00062702n	[ort]	27
bn:00087064v	[]	27
bn:00088159v	[sich_durchbeißen, sich_schwer_tun]	27
bn:00082903v	[schänden]	27
bn:00019404n	[anspruch, logischen_satz, propositionalen]	27
bn:00049570n	[arbeiterklasse, proletariat, arbeit, arbeiter, herrschaft_des_proletariats, proletarier, proletarisierung, working_class, censi_capite, arbeiterschicht, capite_censi]	27
bn:00088803v	[schenken]	27
bn:00084060v	[bringen, zu_bringen]	27
bn:00080087n	[visum, ausreisevisum, touristenvisum, dauervisum, sichtvermerk, visumantrag, eg-visum, eu-visum, protokollausweis, schengen-visum, visa-warndatei, visarun, visum-warndatei, visumpflicht, visumspflicht, studentenvisum]	27
bn:00019884n	[klamotten]	27
bn:00064483n	[private_sicherheitskräfte, sicherheitskräfte]	27
bn:00083708v	[einsteigen]	27
bn:00087682v	[unterhalten]	27
bn:00091331v	[]	27
bn:00018207n	[brust, thorax, brusthöhle, brustkasten, oberkörper, brustkorb, pectus]	27
bn:00083802v	[bohren]	27
bn:00031075n	[umgebung, umwelt, umfeld, umgeben, umgebungsvariablen]	27
bn:13730186v	[]	27
bn:00116211r	[vielleicht, möglicherweise, eventuell, womöglich]	27
bn:00106764a	[]	27
bn:00106043a	[]	27
bn:00001598n	[berater, ratgeber, beraterin, adviser, consultant]	27
bn:00082415v	[]	27
bn:00086459v	[aufschieben, verschieben]	27
bn:00032426n	[ausmaß, größe, umfang]	27
bn:00100093a	[]	27
bn:00055624n	[monarchie, königtum, absolute_monarchie, absolutistische_monarchie, lehnsmonarchie, monarchin, monarchisch, parlamentarische_monarchie, ständische_monarchie, monarchischen, königtums, monarchien, regnant]	27
bn:00035771n	[militärische_einheit, militärische_organisation, militärischer_gewalt, bildung, einheit, kampfeinheit, militärische_formation, militärische_gruppe, militärischen_einheiten]	27
bn:00050165n	[lateinamerika, latein-amerika, latein-amerikaner, lateinamerikaner, iberoamerika, america_latina]	27
bn:00027354n	[richtung]	27
bn:01206062n	[the_guardian, manchester_guardian, the_manchester_guardian, theguardian.com, grauniad.co.uk, theguardian]	27
bn:00017686n	[fernsehkanal, kanal, tv-kanal, fernsehkanäle, tv-kanäle, fernsehsender, tv-sender]	27
bn:00003164n	[alumnus, alumna, alumni, alumnen, alúmnus, absolventin, alumnae, ehemaliger_student]	27
bn:00021958n	[konsens, übereinstimmung, einigkeit, einvernehmen, konsens_entscheidungsfindung, konsens-prozess]	27
bn:00002016n	[]	27
bn:00012135n	[buchhandlung, buchhandel, buchladen, sortimentbuchhandel, sortimentsbuchhandel, versandbuchhandel, zwischenbuchhandel, krimibuchladen, buchhändler, bookman, buchhandlungen, gelehrter, schüler, student, wissenschaftliche_person]	27
bn:00093676v	[schreien]	27
bn:00060764n	[teil]	27
bn:00009677n	[organismus, lebewesen, sein, das_seiende, seiendes, gegebenes, flora_und_fauna, lebenden_organismen, lebenden_organismus, organismen, wesen]	27
bn:00105280a	[]	27
bn:00014238n	[zigarette, cigarette, kippe, zigarettenstummel, zigaretten, filterzigarette, fluppe, glimmstengel, glimmstängel, lugentorpedo, zigarettenfabrik, zigarettenfilter, cigaret, sargnagel]	27
bn:00080899n	[westjordanland, cisjordanien, westjordanien, westbank, judäa_und_samarien, west_bank, jordanland, west-bank, zisjordanien, aḍ-ḍaffatu_'l-ġarbiyya, aḍ-ḍiffatu_'l-ġarbiyya, hagada_hama'arawit, הגדה_המערבית, الضفة_الغربية]	27
bn:00080036n	[]	27
bn:00057517n	[neuseeland, aotearoa, new_zealand, amtssprachen_in_neuseeland, nzl]	27
bn:00074633n	[stress, belastung, stressfolgen, streß, emotionalen_stress, spannung]	27
